id,cliente_id,data_emissao,data_vencimento,valor,status
1799,278,2025-04-02,2025-05-08,951.59,4
1800,278,2025-05-21,2025-06-20,862.52,2
1801,278,2024-07-06,2024-07-29,2573.3,2
1802,278,2025-02-21,2025-03-26,2556.81,2
1803,278,2025-04-01,2025-04-19,3518.63,2
1804,278,2024-09-23,2024-10-17,3738.89,2
1805,279,2024-09-03,2024-10-05,3466.84,2
1806,279,2024-12-30,2025-02-07,2361.46,2
1807,279,2025-04-13,2025-05-08,3271.71,2
1808,279,2025-05-15,2025-06-13,1121.6,2
1809,279,2024-06-19,2024-07-11,1924.01,2
1810,279,2024-09-19,2024-11-03,2043.56,1
1811,280,2024-06-11,2024-07-01,680.53,4
1812,280,2025-05-30,2025-06-17,850.0,2
1813,280,2024-10-14,2024-11-11,4480.72,2
1814,280,2025-04-04,2025-05-18,554.77,2
1815,280,2024-09-19,2024-10-15,2874.4,2
1816,281,2024-12-12,2025-01-08,1530.45,2
1817,281,2024-12-27,2025-01-19,3849.79,2
1818,281,2025-03-12,2025-04-16,2883.06,1
1819,281,2025-03-10,2025-03-29,2135.02,2
1820,282,2024-10-04,2024-11-05,1486.14,1
1821,282,2024-08-22,2024-09-21,4225.44,2
1822,282,2024-07-01,2024-08-15,3450.93,3
1823,282,2024-11-14,2024-11-29,1456.48,2
1824,282,2024-08-03,2024-08-25,4661.4,4
1825,282,2024-06-13,2024-07-23,2899.58,3
1826,282,2025-04-28,2025-05-28,4087.24,1
1827,282,2025-03-21,2025-04-18,2839.1,2
1828,282,2024-12-22,2025-01-11,1698.8,4
1829,283,2025-01-19,2025-02-16,1796.33,2
1830,283,2025-04-06,2025-04-21,1740.75,3
1831,283,2024-10-14,2024-11-20,3341.65,1
1832,283,2025-02-13,2025-03-25,4748.98,2
1833,284,2025-01-31,2025-03-10,1834.19,2
1834,284,2025-02-26,2025-03-28,3630.51,2
1835,284,2025-05-02,2025-05-17,4183.6,2
1836,284,2024-08-03,2024-09-05,1947.67,2
1837,284,2024-12-20,2025-01-30,259.42,3
1838,284,2024-08-08,2024-09-19,4902.86,2
1839,284,2025-03-08,2025-04-14,4432.61,2
1840,284,2025-04-28,2025-05-27,4333.22,2
1841,285,2024-07-05,2024-07-31,1577.14,2
1842,285,2025-03-23,2025-05-01,4887.18,2
1843,285,2024-09-03,2024-10-05,1076.33,2
1844,285,2025-04-08,2025-05-01,2259.89,2
1845,285,2024-07-03,2024-08-12,2953.71,2
1846,285,2024-09-19,2024-10-21,3492.96,1
1847,285,2024-07-07,2024-08-11,706.02,2
1848,285,2025-03-20,2025-04-08,2162.71,1
1849,285,2025-01-31,2025-03-16,1685.2,2
1850,285,2024-06-19,2024-07-07,237.05,3
1851,286,2025-04-24,2025-05-17,1358.15,2
1852,286,2025-01-15,2025-02-09,4993.76,2
1853,286,2025-05-30,2025-06-28,3881.19,2
1854,286,2024-06-15,2024-07-24,1684.99,1
1855,286,2025-03-22,2025-04-21,2767.71,3
1856,286,2024-10-04,2024-10-28,3274.3,2
1857,286,2025-05-12,2025-06-23,2699.56,2
1858,287,2024-08-20,2024-10-03,4434.16,2
1859,287,2024-09-08,2024-10-07,2330.87,1
1860,287,2024-11-11,2024-12-04,2635.93,4
1861,287,2025-01-22,2025-02-09,4064.73,2
1862,287,2024-12-01,2025-01-10,932.39,2
1863,287,2024-09-13,2024-10-13,2350.59,1
1864,287,2025-05-08,2025-05-24,1866.86,1
1865,287,2024-12-27,2025-01-14,1726.46,4
1866,287,2024-08-28,2024-10-01,4946.52,2
1867,287,2025-03-17,2025-04-28,2663.52,2
1868,288,2025-02-17,2025-03-23,2355.16,1
1869,288,2025-06-01,2025-06-20,4879.12,2
1870,288,2025-01-07,2025-02-14,3051.6,2
1871,288,2025-05-23,2025-06-08,1340.23,2
1872,288,2025-03-24,2025-04-23,2471.1,4
1873,288,2024-09-16,2024-10-27,2701.55,2
1874,288,2024-09-13,2024-10-20,209.87,2
1875,289,2025-01-02,2025-01-24,4350.56,2
1876,289,2024-09-10,2024-10-22,1854.57,2
1877,289,2024-12-15,2025-01-02,926.44,2
1878,289,2025-01-23,2025-02-25,1909.88,1
1879,289,2024-10-16,2024-11-25,4411.92,2
1880,289,2024-11-21,2024-12-13,2115.58,1
1881,289,2025-01-07,2025-01-24,797.17,2
1882,289,2025-05-23,2025-07-03,114.39,2
1883,289,2025-02-13,2025-03-01,2749.93,2
1884,289,2025-04-03,2025-05-18,2740.99,2
1885,290,2024-10-07,2024-10-29,4392.33,1
1886,290,2025-05-13,2025-06-23,2240.25,2
1887,290,2025-03-09,2025-04-12,4001.89,2
1888,291,2024-08-09,2024-08-25,2879.6,1
1889,291,2024-06-14,2024-07-10,1486.63,2
1890,291,2024-10-10,2024-11-12,2576.02,2
1891,291,2024-10-26,2024-11-23,4528.89,1
1892,291,2024-12-06,2025-01-04,4874.04,2
1893,292,2025-05-05,2025-05-24,1921.71,2
1894,292,2025-01-11,2025-01-29,2787.17,3
1895,292,2024-10-06,2024-10-27,3730.81,2
1896,292,2024-12-29,2025-01-29,4387.46,2
1897,292,2024-11-15,2024-12-30,2286.6,4
1898,292,2024-09-02,2024-10-17,3718.71,2
1899,292,2025-04-21,2025-05-12,689.66,2
1900,292,2024-11-10,2024-12-20,4261.46,2
1901,293,2025-05-13,2025-06-03,2137.77,2
1902,293,2024-08-29,2024-09-25,2529.17,2
1903,293,2025-06-01,2025-07-13,1893.04,2
1904,293,2024-10-01,2024-11-11,4848.2,3
1905,293,2024-11-26,2025-01-05,2931.63,2
1906,293,2025-01-03,2025-02-12,1170.9,2
1907,293,2025-05-15,2025-06-11,1662.56,2
1908,294,2025-01-14,2025-02-04,3725.85,2
1909,294,2025-01-10,2025-02-21,1506.86,2
1910,294,2024-11-23,2024-12-12,3209.51,4
1911,294,2024-10-27,2024-12-02,128.8,2
1912,294,2024-07-18,2024-08-05,4781.48,2
1913,295,2025-02-06,2025-03-04,2921.22,2
1914,295,2024-06-19,2024-07-27,4405.98,2
1915,295,2025-05-20,2025-06-26,2409.27,2
1916,296,2024-07-16,2024-08-14,3779.38,2
1917,296,2024-07-07,2024-08-20,2020.14,2
1918,296,2025-05-10,2025-06-13,1852.25,4
1919,296,2025-02-14,2025-03-23,1292.68,2
1920,297,2024-10-18,2024-11-22,4976.86,2
1921,297,2025-03-22,2025-04-21,214.95,2
1922,297,2024-07-21,2024-08-12,3558.78,2
1923,297,2024-06-25,2024-07-19,3999.91,2
1924,298,2024-07-04,2024-08-16,515.44,1
1925,298,2024-11-03,2024-12-02,280.03,2
1926,298,2024-10-19,2024-11-24,1385.02,1
1927,298,2024-10-03,2024-11-07,2800.44,2
1928,298,2025-04-19,2025-06-01,1614.1,2
1929,298,2024-12-27,2025-01-29,1952.37,4
1930,298,2024-07-20,2024-08-13,1024.61,1
1931,298,2025-03-01,2025-03-25,3888.25,3
1932,298,2025-04-12,2025-05-24,835.55,1
1933,298,2024-12-03,2024-12-23,3741.62,4
1934,299,2025-04-18,2025-05-13,700.45,2
1935,299,2024-08-22,2024-09-25,2774.99,1
1936,299,2024-10-27,2024-11-30,1082.31,4
1937,299,2024-06-18,2024-07-04,802.76,2
1938,299,2025-04-09,2025-04-28,4829.03,2
1939,299,2024-11-13,2024-12-14,268.8,1
1940,299,2025-02-17,2025-04-03,1799.9,2
1941,299,2025-01-23,2025-03-01,3998.5,2
1942,300,2025-03-14,2025-04-05,4864.22,2
1943,300,2024-07-23,2024-09-01,248.34,2
1944,300,2025-05-05,2025-06-16,3048.58,2
1945,300,2024-08-03,2024-09-05,3497.04,2
1946,300,2025-03-21,2025-05-03,100.45,2
1947,301,2024-12-17,2025-01-08,1003.61,1
1948,301,2025-04-04,2025-05-17,3653.68,2
1949,301,2025-03-29,2025-05-12,3639.23,1
1950,301,2024-08-20,2024-09-29,1458.69,2
1951,302,2025-04-21,2025-05-23,3164.33,1
1952,302,2024-11-05,2024-12-13,4537.48,2
1953,302,2024-07-20,2024-08-06,824.42,3
1954,302,2025-05-31,2025-06-29,2554.61,3
1955,302,2025-03-12,2025-04-08,1712.58,1
1956,302,2025-06-02,2025-07-03,616.49,2
1957,302,2025-04-18,2025-05-10,220.62,2
1958,302,2024-09-02,2024-09-23,1625.3,4
1959,302,2024-12-23,2025-01-28,4410.79,1
1960,303,2024-06-07,2024-07-10,2601.12,2
1961,303,2024-06-11,2024-07-17,612.5,2
1962,303,2025-04-18,2025-05-19,4250.04,2
1963,303,2024-10-28,2024-11-22,4669.18,4
1964,303,2024-09-05,2024-09-28,701.4,2
1965,303,2024-08-09,2024-09-05,255.93,1
1966,303,2024-06-10,2024-07-05,2695.09,1
1967,303,2024-09-04,2024-09-22,3818.63,1
1968,304,2025-02-21,2025-03-29,3931.04,3
1969,304,2025-04-01,2025-04-17,1349.98,3
1970,304,2025-03-05,2025-04-01,1975.93,2
1971,304,2025-02-04,2025-03-19,2017.73,2
1972,304,2025-05-12,2025-06-09,1184.92,1
1973,304,2025-06-07,2025-07-16,266.7,3
1974,304,2024-07-28,2024-08-21,3095.41,2
1975,305,2025-02-07,2025-03-04,4979.27,1
1976,305,2024-08-16,2024-09-25,806.55,3
1977,305,2024-11-16,2024-12-02,944.39,1
1978,305,2024-11-11,2024-11-27,2433.42,2
1979,306,2024-10-25,2024-11-10,369.83,2
1980,306,2024-10-11,2024-11-22,2661.47,2
1981,306,2025-02-20,2025-03-15,4463.07,2
1982,306,2025-03-04,2025-04-15,4136.0,2
1983,306,2024-07-26,2024-08-19,1490.0,3
1984,306,2024-11-29,2025-01-05,2395.13,2
1985,306,2025-05-02,2025-06-15,2891.76,1
1986,306,2025-05-26,2025-06-27,4647.73,2
1987,306,2024-09-10,2024-10-01,2804.34,4
1988,307,2024-06-27,2024-08-08,332.48,1
1989,307,2024-08-29,2024-09-20,4229.51,1
1990,307,2024-12-06,2025-01-20,237.86,2
1991,307,2024-10-17,2024-11-05,4276.48,2
1992,308,2024-11-13,2024-12-17,3213.71,2
1993,308,2025-06-06,2025-07-10,282.75,3
1994,308,2024-12-14,2025-01-13,2726.46,2
1995,308,2024-06-24,2024-07-18,2751.09,4
1996,308,2025-01-31,2025-03-02,2928.08,2
1997,308,2025-01-06,2025-02-03,1936.23,3
1998,308,2025-05-08,2025-05-30,1031.72,2
1999,308,2024-07-27,2024-08-21,1788.31,1
2000,309,2024-08-26,2024-09-29,4077.07,2
2001,309,2024-11-02,2024-11-25,3077.12,2
2002,309,2024-11-30,2024-12-26,2534.5,2
2003,309,2025-04-27,2025-05-12,1166.31,2
2004,309,2025-02-27,2025-03-29,3595.54,3
2005,309,2025-04-27,2025-05-24,4133.64,2
2006,309,2024-06-07,2024-07-03,641.36,2
2007,309,2024-11-24,2025-01-07,3365.09,1
2008,309,2025-04-15,2025-05-06,2892.27,4
2009,309,2025-03-25,2025-04-18,3578.16,3
2010,310,2024-11-04,2024-12-05,3755.15,2
2011,310,2025-01-23,2025-02-11,2022.15,2
2012,310,2024-08-31,2024-09-23,1847.32,2
2013,310,2024-07-07,2024-08-18,2692.94,2
2014,310,2024-12-10,2025-01-24,486.86,2
2015,310,2025-04-03,2025-05-15,2388.22,2
2016,310,2025-01-22,2025-02-09,2361.9,4
2017,310,2025-03-11,2025-04-06,3385.81,2
2018,311,2025-01-10,2025-02-12,3312.46,2
2019,311,2024-10-11,2024-11-14,1410.78,2
2020,311,2024-08-02,2024-08-18,3296.9,1
2021,312,2025-01-12,2025-02-23,2123.44,1
2022,312,2024-11-18,2024-12-03,4500.28,1
2023,312,2025-01-06,2025-01-30,1676.5,1
2024,312,2024-10-29,2024-11-17,4108.7,1
2025,312,2024-10-17,2024-11-17,2229.05,2
2026,312,2025-02-26,2025-04-03,4435.31,2
2027,313,2025-04-22,2025-05-18,4739.64,2
2028,313,2025-03-03,2025-04-14,725.57,2
2029,313,2024-06-24,2024-07-13,4169.67,1
2030,313,2024-10-19,2024-12-03,3410.34,2
2031,314,2025-05-02,2025-06-12,2823.91,3
2032,314,2024-09-19,2024-10-16,1601.21,1
2033,314,2025-03-13,2025-04-19,732.06,1
2034,314,2024-12-07,2024-12-27,2408.2,2
2035,314,2024-08-21,2024-09-16,3421.36,2
2036,314,2025-05-04,2025-05-22,1196.6,2
2037,314,2024-10-05,2024-10-24,3734.28,2
2038,314,2025-01-11,2025-02-06,1516.13,1
2039,315,2025-03-20,2025-04-16,2676.45,1
2040,315,2025-04-21,2025-06-02,1520.07,2
2041,315,2024-10-31,2024-11-15,4131.83,1
2042,315,2024-11-30,2025-01-03,334.68,2
2043,315,2024-10-25,2024-12-08,3417.97,2
2044,315,2024-07-09,2024-08-11,4696.22,2
2045,316,2024-12-26,2025-01-12,4278.87,3
2046,316,2025-04-21,2025-05-14,2540.48,2
2047,316,2024-11-12,2024-11-29,4845.77,3
2048,316,2025-06-06,2025-07-21,215.2,3
2049,316,2024-06-29,2024-08-04,3879.13,1
2050,316,2024-12-01,2024-12-28,567.77,2
2051,316,2025-05-31,2025-06-24,265.34,2
2052,316,2025-02-08,2025-02-27,537.08,4
2053,316,2024-11-18,2024-12-28,2071.67,1
2054,317,2025-01-15,2025-02-02,4325.19,3
2055,317,2024-10-13,2024-10-29,1559.32,2
2056,317,2025-02-08,2025-03-25,2333.72,2
2057,317,2025-01-20,2025-03-05,2218.57,4
2058,317,2025-01-09,2025-02-15,317.17,2
2059,317,2024-09-01,2024-09-26,1333.01,2
2060,317,2024-09-28,2024-10-23,2041.08,2
2061,318,2024-08-21,2024-09-05,2840.77,1
2062,318,2025-03-03,2025-03-23,4128.69,2
2063,318,2024-08-10,2024-09-17,1331.77,2
2064,318,2024-09-05,2024-09-28,4729.61,2
2065,318,2025-04-03,2025-05-02,2953.91,2
2066,318,2024-10-03,2024-11-07,1213.28,2
2067,319,2024-11-07,2024-12-06,2896.75,2
2068,319,2025-05-28,2025-06-17,1466.73,2
2069,319,2024-06-15,2024-07-04,2192.13,2
2070,319,2025-04-29,2025-05-28,4554.89,3
2071,319,2025-05-05,2025-05-25,1679.9,2
2072,319,2024-06-28,2024-07-30,1919.72,4
2073,319,2024-06-13,2024-07-27,4677.14,2
2074,319,2025-03-23,2025-04-27,192.21,2
2075,320,2024-09-22,2024-11-03,1047.81,1
2076,320,2024-11-09,2024-12-13,3738.84,2
2077,320,2025-04-11,2025-05-24,1209.45,4
2078,320,2025-03-28,2025-04-24,1366.31,2
2079,320,2025-01-12,2025-02-01,2768.83,2
2080,321,2025-02-15,2025-03-05,1051.59,1
2081,321,2024-10-19,2024-11-26,4913.12,2
2082,321,2024-08-28,2024-09-27,1196.78,2
2083,321,2025-05-20,2025-06-05,3265.68,4
2084,322,2025-05-27,2025-07-08,551.45,4
2085,322,2025-03-29,2025-05-09,4223.4,2
2086,322,2024-08-02,2024-09-12,3585.17,2
2087,322,2024-08-08,2024-09-02,3778.41,2
2088,322,2024-09-30,2024-10-24,796.87,1
2089,322,2024-10-04,2024-11-14,4407.37,2
2090,323,2025-01-19,2025-02-09,4613.04,2
2091,323,2024-11-02,2024-12-02,4621.48,1
2092,323,2024-08-09,2024-08-25,682.81,4
2093,323,2025-05-03,2025-06-15,1462.41,3
2094,323,2024-12-09,2025-01-19,577.28,1
2095,323,2024-06-19,2024-07-14,4783.22,2
2096,323,2024-07-08,2024-08-14,4863.5,3
2097,324,2025-02-11,2025-03-03,4465.7,2
2098,324,2024-11-05,2024-11-29,4719.73,2
2099,324,2024-10-24,2024-11-11,1704.57,2
2100,324,2024-10-21,2024-11-25,3279.24,2
2101,324,2025-03-15,2025-04-08,2813.37,2
2102,324,2025-01-18,2025-02-19,2733.76,1
2103,324,2024-09-20,2024-10-06,3299.06,2
2104,324,2025-04-19,2025-05-28,4095.51,1
2105,324,2024-06-14,2024-07-16,3443.03,3
2106,325,2024-07-22,2024-08-17,2229.13,2
2107,325,2024-07-24,2024-08-09,225.19,2
2108,325,2024-12-08,2024-12-25,3101.11,1
2109,325,2024-08-06,2024-09-17,2034.96,2
2110,325,2025-04-29,2025-05-14,2518.8,2
2111,325,2024-10-26,2024-11-13,2693.64,1
2112,325,2025-01-10,2025-02-02,2933.2,2
2113,326,2024-08-11,2024-09-15,4170.91,3
2114,326,2024-06-28,2024-07-28,2398.44,1
2115,326,2025-05-13,2025-06-11,4409.61,2
2116,326,2025-02-09,2025-03-08,2877.04,2
2117,326,2025-03-22,2025-04-25,3165.99,2
2118,326,2025-05-20,2025-06-15,3796.51,2
2119,326,2024-06-20,2024-08-03,3923.14,2
2120,327,2025-04-12,2025-05-17,4954.72,1
2121,327,2025-03-11,2025-04-09,3173.18,1
2122,327,2025-02-07,2025-03-18,2362.8,2
2123,327,2025-02-22,2025-03-22,3049.03,2
2124,328,2024-10-02,2024-11-08,3838.77,4
2125,328,2025-04-09,2025-05-17,3639.52,1
2126,328,2025-04-06,2025-04-24,4506.28,1
2127,328,2025-01-03,2025-02-11,199.87,1
2128,328,2025-04-20,2025-05-23,1743.21,2
2129,328,2025-03-14,2025-04-10,2757.54,2
2130,329,2025-02-01,2025-03-10,1151.92,2
2131,329,2024-10-07,2024-10-26,2544.73,2
2132,329,2024-10-19,2024-11-19,1241.75,1
2133,329,2024-08-11,2024-09-10,891.92,2
2134,329,2024-11-05,2024-11-21,4588.62,2
2135,329,2025-05-22,2025-07-02,2824.82,2
2136,329,2024-09-08,2024-10-17,2024.88,1
2137,329,2025-01-29,2025-02-16,2644.63,2
2138,330,2025-04-07,2025-04-26,2905.67,1
2139,330,2025-01-06,2025-02-06,3359.79,2
2140,330,2025-02-23,2025-03-12,4071.46,4
2141,330,2025-02-28,2025-04-05,3790.35,2
2142,330,2024-08-05,2024-09-12,4141.77,2
2143,331,2025-02-21,2025-04-05,1947.3,4
2144,331,2025-04-04,2025-04-28,4775.34,2
2145,331,2025-04-05,2025-04-25,2348.65,2
2146,332,2025-03-24,2025-04-08,217.16,2
2147,332,2024-09-09,2024-09-30,1461.92,2
2148,332,2025-01-06,2025-01-26,4609.25,4
2149,332,2024-11-02,2024-12-13,193.11,3
2150,333,2025-04-28,2025-06-11,746.69,2
2151,333,2025-04-28,2025-05-22,1805.92,3
2152,333,2024-07-02,2024-08-01,821.97,2
2153,333,2024-08-30,2024-10-07,4307.77,2
2154,334,2025-02-07,2025-03-14,2176.3,2
2155,334,2024-06-30,2024-07-29,3950.35,2
2156,334,2024-12-28,2025-01-31,2849.42,1
2157,334,2024-12-05,2024-12-24,1412.82,2
2158,334,2025-04-13,2025-05-13,1451.24,2
2159,334,2025-01-15,2025-02-26,4323.46,2
2160,334,2024-06-29,2024-07-21,4401.15,4
2161,334,2025-01-18,2025-02-12,4276.91,3
2162,335,2025-05-04,2025-06-09,109.76,2
2163,335,2025-02-18,2025-03-17,4048.31,3
2164,335,2025-05-20,2025-06-10,3238.11,1
2165,336,2025-03-19,2025-04-07,1164.6,4
2166,336,2024-07-20,2024-08-18,3493.72,3
2167,336,2024-07-21,2024-09-04,3315.0,1
2168,336,2024-09-26,2024-11-10,4393.99,3
2169,336,2025-03-09,2025-04-05,3754.53,4
2170,336,2024-09-19,2024-10-23,2522.25,2
2171,337,2024-12-26,2025-01-13,2707.2,2
2172,337,2024-12-30,2025-02-09,2976.65,2
2173,337,2025-02-06,2025-03-20,1810.39,2
2174,337,2024-12-15,2025-01-08,4340.82,2
2175,337,2024-10-28,2024-11-29,4968.33,4
2176,337,2025-05-15,2025-06-01,2337.55,1
2177,338,2025-04-06,2025-05-16,1985.32,2
2178,338,2024-12-26,2025-02-09,2963.54,2
2179,338,2025-03-15,2025-04-22,351.96,2
2180,338,2024-09-20,2024-10-23,2578.57,2
2181,339,2025-05-21,2025-06-22,4093.5,2
2182,339,2024-08-04,2024-09-18,501.73,2
2183,339,2025-01-10,2025-02-12,1823.52,2
2184,339,2024-06-26,2024-07-27,3469.8,2
2185,340,2024-09-14,2024-10-20,803.42,1
2186,340,2025-06-01,2025-06-20,4397.46,2
2187,340,2024-11-29,2024-12-14,4224.23,1
2188,340,2024-12-26,2025-02-06,888.62,4
2189,340,2024-12-31,2025-01-17,321.21,1
2190,340,2025-05-31,2025-07-04,4549.22,2
2191,340,2025-01-11,2025-02-06,881.73,1
2192,340,2024-06-29,2024-07-16,4623.45,1
2193,340,2024-08-17,2024-09-08,3864.41,1
2194,341,2025-01-11,2025-02-08,1061.6,2
2195,341,2024-06-22,2024-07-17,4619.99,2
2196,341,2024-08-16,2024-09-25,2599.71,2
2197,341,2024-11-03,2024-11-22,3429.67,2
2198,341,2025-03-15,2025-04-03,2178.67,2
2199,341,2025-02-06,2025-02-23,1316.63,2
2200,341,2024-06-26,2024-08-09,412.22,2
2201,341,2024-12-16,2025-01-15,4704.34,4
2202,341,2024-08-29,2024-09-24,2461.11,1
2203,342,2025-03-29,2025-04-20,2765.81,4
2204,342,2025-04-15,2025-05-28,3248.15,1
2205,342,2025-04-03,2025-04-29,1765.48,1
2206,342,2024-12-10,2025-01-04,1075.73,1
2207,342,2025-03-17,2025-04-26,396.48,2
2208,343,2025-01-01,2025-01-30,2764.43,2
2209,343,2024-11-16,2024-12-12,3739.35,1
2210,343,2024-12-10,2025-01-13,4761.64,2
2211,343,2025-05-02,2025-06-05,2993.11,1
2212,343,2025-03-07,2025-04-18,1211.34,1
2213,343,2025-04-02,2025-04-30,2766.27,2
2214,343,2025-01-08,2025-02-07,775.24,2
2215,343,2024-10-04,2024-10-28,2246.72,2
2216,343,2024-10-29,2024-12-12,649.37,2
2217,343,2024-10-01,2024-11-09,2277.69,2
2218,344,2025-03-28,2025-04-23,3893.11,2
2219,344,2025-03-19,2025-05-01,1304.0,1
2220,344,2024-10-19,2024-11-15,2238.49,2
2221,345,2025-03-07,2025-04-10,4660.15,2
2222,345,2025-05-16,2025-06-06,3994.0,2
2223,345,2025-03-22,2025-04-27,989.46,1
2224,345,2024-08-24,2024-10-05,322.01,2
2225,345,2024-08-15,2024-09-14,935.56,2
2226,345,2025-01-20,2025-03-01,230.36,2
2227,345,2024-08-04,2024-08-28,1172.03,2
2228,346,2025-04-21,2025-05-26,1565.66,4
2229,346,2024-11-11,2024-12-19,3783.98,4
2230,346,2025-04-23,2025-05-16,2537.48,3
2231,346,2024-10-25,2024-11-22,2281.61,3
2232,346,2024-09-03,2024-10-11,2097.18,2
2233,346,2024-12-11,2025-01-18,3303.26,2
2234,346,2024-09-16,2024-10-29,1184.08,2
2235,346,2024-09-07,2024-10-18,1183.45,2
2236,347,2024-08-31,2024-09-30,4048.02,2
2237,347,2024-09-09,2024-10-04,1806.6,2
2238,347,2024-09-10,2024-09-26,815.09,3
2239,347,2025-05-02,2025-06-14,1242.62,2
2240,348,2024-06-20,2024-08-01,2981.29,2
2241,348,2025-05-14,2025-06-20,2423.88,2
2242,348,2024-12-27,2025-01-15,361.23,4
2243,348,2024-12-31,2025-01-27,3386.79,2
2244,348,2024-07-14,2024-08-28,909.15,2
2245,349,2024-10-12,2024-11-13,748.13,1
2246,349,2025-02-13,2025-03-27,934.48,2
2247,349,2025-05-30,2025-07-05,3430.19,4
2248,349,2025-06-04,2025-07-14,3102.96,2
2249,350,2024-11-22,2024-12-08,3092.0,2
2250,350,2024-06-19,2024-07-19,3067.57,2
2251,350,2024-09-13,2024-10-14,3696.38,2
2252,350,2024-10-09,2024-10-27,4572.72,4
2253,350,2024-06-13,2024-07-20,3109.93,2
2254,350,2025-02-05,2025-02-21,512.98,2
2255,350,2025-02-27,2025-03-27,1291.97,4
2256,350,2024-06-14,2024-07-05,2677.97,2
2257,350,2025-03-15,2025-04-27,3230.58,4
2258,350,2024-12-10,2025-01-16,4211.59,2
2259,351,2024-09-06,2024-10-09,4914.91,2
2260,351,2025-05-07,2025-06-19,3317.63,1
2261,351,2024-12-19,2025-01-17,977.34,2
2262,351,2024-07-18,2024-08-18,1702.49,2
2263,352,2025-01-08,2025-02-16,4248.17,2
2264,352,2024-07-25,2024-08-11,4104.97,2
2265,352,2025-01-02,2025-01-26,4703.28,2
2266,352,2025-03-09,2025-04-10,624.66,2
2267,352,2025-06-04,2025-06-21,445.47,1
2268,352,2025-01-13,2025-02-25,1103.54,2
2269,352,2024-10-12,2024-11-18,1984.28,2
2270,352,2024-06-20,2024-07-10,1446.15,2
2271,353,2025-04-24,2025-05-18,213.65,2
2272,353,2024-08-28,2024-09-29,990.56,4
2273,353,2025-01-30,2025-02-23,174.65,4
2274,353,2025-06-05,2025-06-26,3969.84,2
2275,353,2024-06-26,2024-08-03,3737.63,1
2276,353,2024-10-13,2024-11-18,2521.34,2
2277,353,2024-09-11,2024-10-18,663.18,2
2278,354,2024-12-03,2024-12-30,1431.18,2
2279,354,2024-11-11,2024-12-01,3576.16,1
2280,354,2024-09-24,2024-11-04,1783.75,2
2281,354,2024-08-22,2024-09-11,2405.54,2
2282,354,2025-01-26,2025-03-05,2671.28,2
2283,354,2024-12-30,2025-02-03,2772.5,2
2284,354,2024-12-20,2025-01-26,3073.65,2
2285,354,2025-01-08,2025-02-03,3265.9,2
2286,354,2024-10-19,2024-11-12,516.8,4
2287,355,2024-09-25,2024-11-07,2230.82,1
2288,355,2024-10-25,2024-12-01,1196.79,1
2289,355,2025-03-30,2025-05-02,3520.66,1
2290,355,2024-07-23,2024-08-29,448.82,2
2291,355,2025-05-20,2025-06-12,3292.0,2
2292,355,2025-01-19,2025-02-20,4582.71,4
2293,356,2025-04-20,2025-05-21,3748.93,2
2294,356,2025-03-08,2025-04-03,3285.21,1
2295,356,2024-07-18,2024-08-04,2993.19,3
2296,356,2024-11-19,2025-01-02,3118.79,2
2297,356,2024-08-23,2024-10-01,3379.47,4
2298,356,2025-05-28,2025-06-29,4704.09,2
2299,356,2024-10-29,2024-11-13,268.01,2
2300,357,2024-12-05,2025-01-08,173.35,2
2301,357,2024-06-22,2024-07-23,4566.29,2
2302,357,2025-06-01,2025-06-28,4386.87,2
2303,357,2024-06-09,2024-07-05,1893.95,2
2304,358,2024-08-19,2024-09-07,4445.41,1
2305,358,2024-08-02,2024-09-07,651.07,2
2306,358,2024-10-10,2024-11-24,787.35,1
2307,359,2025-04-09,2025-05-05,4089.5,1
2308,359,2025-04-09,2025-05-24,3781.34,4
2309,359,2024-11-07,2024-12-17,3766.99,2
2310,359,2024-10-07,2024-11-14,2686.56,2
2311,360,2025-06-06,2025-06-25,3492.14,1
2312,360,2025-05-14,2025-06-27,3848.82,4
2313,360,2025-01-21,2025-02-16,844.37,2
2314,360,2025-04-15,2025-05-24,4157.55,4
2315,360,2025-05-24,2025-06-30,448.05,2
2316,360,2025-03-30,2025-05-02,1241.52,1
2317,360,2024-09-13,2024-10-03,4619.46,1
2318,360,2025-01-29,2025-03-07,3581.47,2
2319,360,2024-10-05,2024-10-21,2997.46,2
2320,360,2025-05-30,2025-06-21,803.68,2
2321,361,2025-04-19,2025-05-14,2106.41,1
2322,361,2024-07-11,2024-08-06,4192.53,4
2323,361,2025-02-10,2025-03-11,2797.57,3
2324,361,2024-07-17,2024-08-07,3606.5,4
2325,361,2024-09-09,2024-10-21,2663.37,2
2326,361,2025-01-27,2025-02-17,581.75,4
2327,361,2024-11-12,2024-12-22,673.39,1
2328,361,2024-09-18,2024-10-16,3891.65,2
2329,362,2024-11-03,2024-11-24,133.3,2
2330,362,2024-10-29,2024-11-13,860.98,2
2331,362,2025-04-11,2025-05-09,1207.91,2
2332,362,2024-10-21,2024-11-25,3518.2,3
2333,362,2025-03-20,2025-04-08,2102.97,2
2334,363,2024-10-17,2024-11-22,3242.21,1
2335,363,2024-08-20,2024-09-12,2983.15,2
2336,363,2024-07-12,2024-08-04,693.92,2
2337,363,2025-02-28,2025-03-24,2036.6,2
2338,363,2024-10-07,2024-10-22,2634.98,2
2339,363,2025-04-25,2025-06-03,3394.08,2
